ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09,integrated_ofi
0,0,0,0,0,0,17,100,400,1,42.91265251203933
2,1207,200,1,505,10,100,15,100,10,213.0498175209838
0,0,0,0,0,0,-200,-17,-100,-400,-56.12330412099105
-1207,-200,-1,-505,-10,-100,-15,-100,-10,-110,-166.11986326847617
0,0,0,0,0,0,-200,0,0,0,-17.719061283295172
0,-1,-505,-10,-100,-15,-100,-10,-110,-100,-114.40781674579307
0,0,200,505,10,100,15,100,10,110,143.79359832772323
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,1,0,0,0,0,0,0,0,15.890493228468474
0,0,0,0,0,0,200,0,0,0,17.719061283295172
0,0,0,0,0,0,-400,0,0,0,-35.438122566590344
-12,-20,-128,-4,-128,-4,-24,-400,-17,-100,-85.59159620991224
0,0,0,0,0,0,400,17,100,400,73.84236540428623
0,-1,-505,-10,-100,-15,-100,-10,-110,-100,-114.40781674579307
0,0,200,505,10,100,15,100,10,110,143.79359832772323
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,0,0,0,0,-2,-100,-7.360018816953634
0,0,0,0,0,0,0,0,0,0,0.0
8,0,0,0,0,0,0,0,0,0,0.2299428054063989
0,0,0,0,0,0,0,0,0,0,0.0
20,128,4,128,4,400,17,2,100,400,118.28503445038511
22,100,1207,1,200,505,10,100,15,100,284.13685653916605
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-1207,-1,-200,-505,-10,-100,-15,-100,-10,-217.72312568392772
69,0,0,0,0,0,0,0,0,0,1.9832566966301903
0,69,1207,1,200,505,10,100,15,100,281.06338643190225
100,91,69,1207,1,200,505,10,100,15,297.3648851037907
0,0,0,0,0,17,2,100,400,1,43.57423414050324
-91,-69,-1207,-1,-200,-505,-10,-100,-15,-100,-283.6789858434
-22,0,0,0,0,0,0,0,0,0,-0.632342714867597
0,0,0,0,0,-200,-17,-2,-100,-400,-61.9711968326982
0,0,0,0,0,-200,0,0,0,0,-23.417779114247676
0,-1207,-1,-200,-505,-10,-100,-15,-100,-10,-217.72312568392772
-1207,-1,-200,-505,-10,-100,-15,-100,-10,-110,-178.5649651383297
0,0,0,0,0,200,0,0,0,0,23.417779114247676
0,0,0,0,0,-400,0,0,0,0,-46.83555822849535
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,200,505,10,100,15,100,10,110,143.79359832772323
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,1,0,0,0,0,0,0,0,15.890493228468474
0,-1,-505,-10,-100,-15,-100,-10,-110,-100,-114.40781674579307
-2,-20,-128,-4,-128,-4,-400,-17,-2,-100,-82.75785636982471
0,0,200,505,10,100,15,100,10,110,143.79359832772323
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,200,505,10,100,15,100,10,110,143.79359832772323
0,200,1,0,0,0,0,0,0,0,15.890493228468474
0,0,0,0,0,0,0,0,100,400,36.8663714655937
0,0,0,0,0,0,17,100,400,1,42.91265251203933
0,0,0,0,0,0,-400,-17,-100,-400,-73.84236540428623
200,-1,-505,-10,-100,-15,-100,-10,-110,-100,-108.6592466106331
0,-6,0,0,0,0,0,0,0,0,-0.47247626949604327
200,1207,1,505,10,100,15,100,10,110,216.47307986836498
-2,-2,-26,-128,-4,-128,-4,-400,-17,-100,-85.6627355214973
0,0,0,0,0,0,400,17,100,400,73.84236540428623
0,0,0,0,0,400,17,100,400,1,89.74821074053469
0,0,0,0,0,-200,0,0,0,0,-23.417779114247676
-1207,-1,-505,-10,-100,-15,-100,-10,-110,-100,-149.1004375114835
0,200,1,505,10,100,15,100,10,110,131.42724250278573
0,0,0,0,0,-200,0,0,0,0,-23.417779114247676
0,0,0,0,0,17,100,400,1,100,54.314548827812104
0,0,0,0,0,-200,-17,-100,-400,-1,-66.33043162628701
0,0,0,0,0,17,100,400,1,100,54.314548827812104
0,0,0,0,0,-400,-17,-100,-400,-1,-89.74821074053469
0,0,0,0,0,0,0,0,0,0,0.0
2,26,128,4,400,17,100,400,1,100,130.09051129061544
100,1207,200,1,505,10,100,15,100,10,215.8666168872122
12,100,1207,200,1,505,10,100,15,100,289.3698689323377
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,0,100,1207,200,1,505,10,100,15,295.7297491059604
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-100,-1207,-200,-1,-505,-10,-100,-15,-100,-289.02495472422805
-100,-1207,-200,-1,-505,-10,-100,-15,-100,-10,-215.8666168872122
-1207,-200,-1,-505,-10,-100,-15,-100,-10,-110,-166.11986326847617
200,-1,-505,-10,-100,-15,-100,-10,-110,-100,-108.6592466106331
0,0,0,0,0,0,0,0,0,0,0.0
26,128,4,400,17,100,400,1,100,500,171.0515754418161
100,1407,1,505,10,100,15,100,10,110,229.3480037839864
22,100,1407,1,505,10,100,15,100,10,296.982886849785
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,100,1407,1,505,10,100,15,100,323.97258478045944
0,-100,-1407,-1,-505,-10,-100,-15,-100,-10,-296.3505441349174
-22,0,0,0,0,0,0,0,0,0,-0.632342714867597
0,-1407,-1,-505,-10,-100,-15,-100,-10,-110,-226.4737187164064
-1407,-1,-505,-10,-100,-15,-100,-10,-110,-100,-154.84900764664349
6,0,0,0,0,0,0,0,0,0,0.17245710405479917
-4,-20,-128,-4,-400,-17,-100,-400,-1,-100,-129.675520722471
5,1407,1,505,10,100,15,100,10,110,226.61743296978543
0,-5,0,0,0,0,0,0,0,0,-0.3937302245800361
0,0,0,0,17,100,400,1,100,500,93.63679909154739
0,0,0,0,-400,-17,-100,-400,-1,-100,-109.24101671224402
0,200,1207,1,505,10,100,15,100,10,275.9682995731122
0,-1207,-1,-505,-10,-100,-15,-100,-10,-110,-210.724509733205
0,0,0,200,505,10,100,15,100,10,122.53536522503998
0,0,0,0,-400,0,0,0,0,0,-54.92646788443191
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,-505,-10,-100,-15,-100,-10,-110,-87.27990022091126
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,400,505,10,100,15,100,10,155.54678097623042
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,-505,-10,-100,-15,-100,-10,-110,-87.27990022091126
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,505,10,100,15,100,10,122.53536522503998
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,200,0,-505,-10,-100,-15,-100,-10,-110,-99.78754029111582
0,0,0,0,0,0,-2,-100,-400,-1,-41.583722915792194
0,0,0,0,0,0,0,0,0,0,0.0
25,128,4,400,17,2,100,400,1,100,132.27862377892478
100,5,1407,1,505,10,100,15,100,10,291.7439549354767
-5,-1407,-1,-505,-10,-100,-15,-100,-10,-110,-226.61743296978543
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,1,505,10,100,15,100,10,117.94585560601149
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,0,0,0,0,0,0,0.0
-5,0,0,0,0,0,0,0,0,0,-0.1437142533789993
-1207,-200,-1,-505,-10,-100,-15,-100,-10,-110,-166.11986326847617
-100,-25,-128,-4,-400,-17,-2,-100,-400,-1,-122.08824992461896
-104,0,0,0,0,0,0,0,0,0,-2.9892564702831854
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,-1,-505,-10,-100,-15,-100,-10,-110,-100,-114.40781674579307
100,0,0,0,0,0,0,0,0,0,2.874285067579986
100,0,0,0,0,0,0,0,0,0,2.874285067579986
100,0,0,0,0,0,0,0,0,0,2.874285067579986
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-128,0,0,0,0,0,0,0,0,0,-3.679084886502382
-128,-132,-25,-128,-4,-400,-17,-2,-100,-400,-124.67121565364316
0,0,0,0,0,17,2,100,400,1,43.57423414050324
0,0,0,0,0,0,0,0,0,0,0.0
132,25,128,4,17,2,100,400,1,100,79.39990940064129
100,1207,1,505,10,100,15,100,10,110,213.598794800785
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
0,100,1207,1,505,10,100,15,100,10,268.09369508151144
0,0,48,1207,1,505,10,100,15,100,283.6143882753834
-200,-48,-1207,-1,-505,-10,-100,-15,-100,-10,-269.747470881039
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-48,-1207,-1,-505,-10,-100,-15,-100,-10,-110,-212.1041665656434
0,0,0,200,505,10,100,15,100,10,122.53536522503998
0,0,0,200,0,0,0,0,0,0,33.011415751190434
-1207,-1,-400,-505,-10,-100,-15,-100,-10,-110,-206.82181419173568
0,0,0,0,-400,-17,-2,-100,-400,-1,-98.50070202493515
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,400,505,10,100,15,100,10,110,172.05044738112926
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,0,400,10,100,15,100,10,110,98.20575600494227
0,0,0,0,17,2,100,400,1,100,54.892590279331884
0,0,0,0,-400,-17,-2,-100,-400,-1,-98.50070202493515
0,0,0,0,0,0,0,0,0,0,0.0
70,0,0,0,0,0,0,0,0,0,2.01199954730599
0,0,0,0,0,0,0,0,0,0,0.0
25,128,4,400,17,2,100,400,1,100,132.27862377892478
100,1207,1,505,400,10,100,15,100,10,256.52162195240976
0,22,1207,1,505,400,10,100,15,100,306.9494200477492
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,64,100,1207,1,505,400,10,100,15,323.15387440225425
0,0,-64,0,0,0,0,0,0,0,-9.04219169708992
0,0,100,64,1207,1,505,400,10,100,279.48140550331107
-86,-100,-64,-1207,-1,-505,-400,-10,-100,-15,-323.37438434773617
0,-64,-1207,-1,-505,-400,-10,-100,-15,-100,-310.2567539342215
-22,0,0,0,0,0,0,0,0,0,-0.632342714867597
0,0,0,17,2,100,400,1,100,500,94.38302688473237
100,64,64,1207,1,505,400,10,100,15,320.94192664022114
-64,-64,-1207,-1,-505,-400,-10,-100,-15,-100,-312.09629637747264
0,0,0,-200,-17,-2,-100,-400,-1,-100,-87.90400603052232
0,-1207,-1,-505,-400,-10,-100,-15,-100,-10,-253.64733688482977
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
-1207,-1,-505,-400,-10,-100,-15,-100,-10,-110,-204.32566667539888
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,0,0,0,0,100,400,1,100,500,91.30242420645902
0,0,0,0,-1,-17,-100,-400,-1,-100,-54.45186499752318
0,0,-200,1,17,100,400,1,100,500,65.54500711689734
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-400,-1,-17,-100,-400,-1,-100,-120.47469649990406
0,0,400,-10,-100,-15,-100,-10,-110,-100,13.5331712657851
0,0,400,505,10,100,15,100,10,110,172.05044738112926
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,-200,0,1,17,100,400,1,100,500,78.0526471871019
0,0,400,505,10,100,15,100,10,110,172.05044738112926
200,1207,1,400,505,10,100,15,100,10,256.48311157027814
0,0,0,-505,-10,-100,-15,-100,-10,-110,-115.53674927431726
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,0,0,0,400,10,100,15,100,10,75.10575165418618
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-20,-25,-528,-4,-1,-17,-100,-400,-1,-100,-132.25368294995502
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,400,-10,-100,-15,-100,-10,-110,33.83990699981946
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,-400,-1,-17,-100,-400,-1,-97.95620929204247
0,0,200,-400,0,0,0,0,0,0,-37.76598244897487
0,0,0,0,0,0,0,0,0,0,0.0
25,128,4,400,1,17,100,400,1,100,131.8378984971161
100,200,1207,201,505,10,100,15,100,10,311.85400039188255
1,0,0,0,0,0,0,0,0,0,0.02874285067579986
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-4,0,0,0,0,0,0,0,0,0,-0.11497140270319944
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
-200,-1207,-201,-505,-10,-100,-15,-100,-10,-110,-244.72992892177095
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
100,200,1207,201,505,10,100,15,100,10,311.85400039188255
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,0,1,17,100,400,1,100,500,93.80185617030334
0,0,0,0,0,0,0,0,0,0,0.0
20,0,0,0,0,0,0,0,0,0,0.5748570135159972
128,4,1,17,100,400,1,100,500,105,124.56220824287954
100,200,200,1207,201,505,10,100,15,100,351.1763215489694
1,100,200,200,1207,201,505,10,100,15,313.24420468100107
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-200,-200,-1207,-201,-505,-10,-100,-15,-100,-348.3020364813894
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,0,0,200,0,0,0,0,0,27.463233942215954
-100,-200,-1207,-201,-505,-10,-100,-15,-100,-10,-311.85400039188255
-200,-1207,-201,-505,-10,-100,-15,-100,-10,-110,-244.72992892177095
0,0,-400,-1,-17,-100,-400,-1,-100,-500,-150.31555427711535
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
25,0,0,0,0,0,0,0,0,0,0.7185712668949965
100,200,1207,201,505,10,100,15,100,10,311.85400039188255
0,0,200,0,0,0,0,0,0,0,28.256849053406004
4,200,1,17,100,400,1,100,500,105,136.43231956261778
200,1,17,100,400,1,100,500,105,63,146.88022261482828
1,17,100,400,1,100,500,105,63,60,156.56570291710224
-200,-1207,-201,-505,-10,-100,-15,-100,-10,-110,-244.72992892177095
-200,-1,-17,-100,-400,-1,-100,-500,-105,-63,-146.88022261482828
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
1,17,100,400,1,100,500,105,63,60,156.56570291710224
0,-200,-17,-100,-400,-1,-100,-500,-105,-63,-156.80211541795373
0,0,200,1,505,10,100,15,100,10,117.94585560601149
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,400,505,10,100,15,100,10,155.54678097623042
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,-505,-10,-100,-15,-100,-10,-110,-87.27990022091126
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,-2,-100,-400,-1,-100,-500,-105,-117.9509987501068
0,0,200,1,505,10,100,15,100,10,117.94585560601149
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-128,-1,-200,-17,-2,-100,-400,-1,-100,-500,-126.39770686955677
0,0,17,2,100,400,1,100,500,105,120.35283091964632
0,0,-200,-17,-2,-100,-400,-1,-100,-500,-122.63987593813837
0,0,17,2,100,400,1,100,500,105,120.35283091964632
0,0,-200,-17,-2,-100,-400,-1,-100,-500,-122.63987593813837
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-400,0,0,0,0,0,0,0,-56.51369810681201
0,-400,-1,0,0,0,0,0,0,0,-31.639702211669917
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,505,10,100,15,100,10,122.53536522503998
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,1,0,0,0,0,0,0,28.421906132161958
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,0,200,505,10,100,15,100,10,122.53536522503998
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,200,-505,-10,-100,-15,-100,-10,-110,-87.27990022091126
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-200,-128,-400,-1,-17,-2,-100,-400,-1,-100,-127.39940934930873
50,200,1207,201,505,10,100,15,100,10,310.4168578580926
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,0,200,505,10,100,15,100,104.93476821663657
0,0,-400,0,0,0,0,0,0,0,-56.51369810681201
0,-200,1,17,2,100,400,1,100,500,78.77510214679796
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,0,400,1,0,0,0,0,0,66.16014767209195
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,-200,-1,-17,-2,-100,-400,-1,-100,-83.31449641149383
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,-1,-505,-10,-100,-15,-100,-10,-89.68900655260549
0,0,0,0,200,505,10,100,15,100,104.93476821663657
128,200,1,17,2,100,400,1,100,500,113.95260499970323
0,0,0,0,0,0,0,0,0,0,0.0
-200,-1207,-1,-200,-505,-10,-100,-15,-100,-10,-223.4716958190877
0,0,0,0,0,0,0,0,0,0,0.0
-100,-13,-128,-200,-1,-17,-2,-100,-400,-1,-98.70533310707269
0,0,-200,-128,-200,-1,-17,-2,-100,-400,-115.5178956904056
0,0,0,-41,-128,-200,-1,-17,-2,-100,-56.74807456173221
13,100,41,128,200,1,17,2,100,400,101.30196224333393
0,41,128,200,1,17,2,100,400,1,98.03593729714089
41,128,200,1,17,2,100,400,1,100,94.57244703845056
0,0,0,-505,-10,-100,-15,-100,-10,-110,-115.53674927431726
0,0,0,0,400,10,100,15,100,10,75.10575165418618
0,0,0,0,0,0,0,0,0,0,0.0
100,200,1207,1,505,400,10,100,15,100,323.84050111037845
-200,-1207,-1,-505,-400,-10,-100,-15,-100,-10,-259.39590701998975
100,200,1207,1,505,400,10,100,15,100,323.84050111037845
128,200,1,17,2,100,400,1,100,500,113.95260499970323
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
65,0,0,0,0,0,0,0,0,0,1.868285293926991
0,0,0,0,200,505,0,0,0,0,86.59312620569133
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,0,0,400,0,0,0,0,0,54.92646788443191
10,100,200,1207,1,400,505,10,100,15,337.4127581914414
0,0,0,0,400,1,0,0,0,0,55.043556780003144
0,-200,-1207,-400,-1,-505,-10,-100,-15,-100,-329.91097496701923
-200,1,17,2,100,400,1,100,500,105,114.68300682940236
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,200,-1,-505,-10,-100,-15,-100,-10,-61.4321574991995
0,0,0,100,400,1,100,500,105,63,138.65107426521277
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,1,505,10,100,15,100,110.62026619532213
0,0,0,0,0,0,0,0,0,0,0.0
-390,-1270,-601,-18,-605,-410,-101,-115,-600,-115,-406.2448816964278
0,-100,-63,-401,-17,-100,-400,-1,-100,-500,-176.60019961610783
0,-6,-100,-63,-401,-17,-100,-400,-1,-100,-134.37782963977912
0,0,0,-29,-63,-401,-17,-100,-400,-1,-103.30287361182656
0,0,29,63,401,17,100,400,1,100,123.87417195632395
0,-128,-6,-29,-63,-401,-17,-100,-400,-1,-114.23007283267766
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,0,0,401,17,100,400,1,100,109.37833288195509
0,0,0,0,-400,-1,-17,-100,-400,-1,-97.95620929204247
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,29,400,1,17,100,400,1,100,124.57193961264791
0,0,400,1,17,100,400,1,100,500,150.31555427711535
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
128,200,1,17,100,400,1,100,500,105,139.99643304641697
-100,-128,-200,-1,-17,-100,-400,-1,-100,-500,-135.01248404053825
128,200,1,17,100,400,1,100,500,105,139.99643304641697
0,0,0,0,0,0,0,0,0,0,0.0
-90,0,0,0,0,0,0,0,0,0,-2.5868565608219876
0,0,-400,0,0,0,0,0,0,0,-56.51369810681201
0,-6,-200,-1,-17,-100,-400,-1,-100,-500,-122.5311814932054
0,200,1,17,100,400,1,100,500,105,136.3173481599146
0,0,0,200,505,10,100,15,100,10,122.53536522503998
-1207,-1,-200,-505,-10,-100,-15,-100,-10,-110,-178.5649651383297
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,200,505,10,100,15,100,10,110,143.79359832772323
1,1207,1,200,505,10,100,15,100,10,217.75186853460352
0,0,0,0,0,0,0,0,0,0,0.0
-1207,-1,-200,-505,-10,-100,-15,-100,-10,-110,-178.5649651383297
-1,-128,-200,-1,-17,-100,-400,-1,-100,-500,-132.16694182363406
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,-6,0,0,0,0,0,0,0,0,-0.47247626949604327
-4,0,0,0,0,0,0,0,0,0,-0.11497140270319944
0,-100,-134,-200,-1,-17,-100,-400,-1,-100,-114.26997410609637
0,134,200,1,17,100,400,1,100,500,132.6106752424543
0,6,0,0,0,0,0,0,0,0,0.47247626949604327
4,0,0,0,0,0,0,0,0,0,0.11497140270319944
0,0,400,505,10,100,15,100,10,110,172.05044738112926
128,200,1,17,100,400,1,100,500,105,139.99643304641697
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,0,400,10,100,15,100,10,110,98.20575600494227
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
100,0,0,0,0,0,0,0,0,0,2.874285067579986
100,1207,1,505,400,10,100,15,100,10,256.52162195240976
0,1,17,100,400,1,100,500,105,63,141.1316524796683
0,-200,-1,-17,-100,-400,-1,-100,-500,-105,-136.3173481599146
-1207,-1,-505,-400,-10,-100,-15,-100,-10,-110,-204.32566667539888
0,0,400,505,0,0,0,0,0,0,139.86752287856785
0,1,17,100,400,1,100,500,105,63,141.1316524796683
0,-200,-1,-17,-100,-400,-1,-100,-500,-105,-136.3173481599146
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-505,-10,-100,-15,-100,-10,-110,-100,-114.32907070087705
0,0,0,400,10,100,15,100,10,110,98.20575600494227
100,1207,1,505,400,10,100,15,100,10,256.52162195240976
0,0,0,0,0,0,0,0,0,0,0.0
10,100,1207,1,505,400,10,100,15,100,313.37904005795576
0,-1207,-1,-505,-400,-10,-100,-15,-100,-10,-253.64733688482977
0,0,0,0,0,0,0,0,0,0,0.0
200,1,17,100,400,1,100,500,105,63,146.88022261482828
100,10,1207,1,505,400,10,100,15,100,308.8787525763371
6,100,10,1207,1,505,400,10,100,15,313.44560704925254
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,76,0,0,0,0,0,0,0,0,5.984699413616548
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
1,17,100,400,1,100,500,105,63,60,156.56570291710224
0,0,0,0,0,400,505,0,0,0,91.57618796881567
-76,-10,-1207,-1,-400,-505,-10,-100,-15,-100,-306.06506037543454
-10,-1207,-1,-400,-505,-10,-100,-15,-100,-10,-251.02196994187616
-400,-1,-17,-100,-400,-1,-100,-500,-105,-63,-152.62879274998824
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,200,0,0,0,0,0,0,33.011415751190434
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,200,1,0,0,0,0,0,0,28.421906132161958
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
-15,-200,-1,-17,-100,-400,-1,-100,-500,-105,-136.74849092005158
0,0,200,1,505,10,100,15,100,10,117.94585560601149
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,0,0,0,0,0,0,0.0
30,10,1207,401,505,10,100,15,100,10,327.8916680617257
0,0,0,0,0,0,0,0,0,0,0.0
-10,-1207,-401,-505,-10,-100,-15,-100,-10,-110,-267.525636346775
148,10,1207,401,505,10,100,15,100,10,331.28332444147003
0,0,0,0,0,0,0,0,0,0,0.0
200,1,17,100,400,1,100,500,105,63,146.88022261482828
100,148,10,1207,401,505,10,100,15,100,347.70075455481725
-148,-10,-1207,-401,-505,-10,-100,-15,-100,-10,-331.28332444147003
1,17,100,400,1,100,500,105,63,60,156.56570291710224
0,100,10,1207,401,505,10,100,15,100,341.04665933126887
0,0,0,0,0,0,0,0,0,0,0.0
0,-10,-1207,-401,-505,-10,-100,-15,-100,-10,-327.02938254145164
-10,-1207,-401,-505,-10,-100,-15,-100,-10,-110,-267.525636346775
-200,-1,-17,-100,-400,-1,-100,-500,-105,-63,-146.88022261482828
100,10,1207,401,505,10,100,15,100,10,329.90366760903163
1,17,100,400,1,100,500,105,63,60,156.56570291710224
-200,-1,-17,-100,-400,-1,-100,-500,-105,-63,-146.88022261482828
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,200,0,0,0,0,0,0,33.011415751190434
-10,-1207,-401,-505,-10,-100,-15,-100,-10,-110,-267.525636346775
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,1,505,10,100,15,100,10,146.2027046594175
1,17,100,400,1,100,500,105,63,60,156.56570291710224
0,-200,-17,-100,-400,-1,-100,-500,-105,-63,-156.80211541795373
0,0,400,0,0,0,0,0,0,0,56.51369810681201
-200,17,100,400,1,100,500,105,63,60,150.7883899312665
0,0,-1,-505,-10,-100,-15,-100,-10,-110,-115.67803351958429
0,0,200,1,505,10,100,15,100,10,117.94585560601149
0,0,200,0,0,0,0,0,0,0,28.256849053406004
